expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor,name_en,card_url_wiki,set_code_wiki,card_no_wiki,price_yen,original_price_yen,in_stock
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR15,古牧 宗太郎,（コマキ ソウタロウ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR15&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_261.png,ノーマルユニット,ドラゴンエンパイア,龍が如く,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【永】：あなたのヴァンガードが〈龍が如く〉で、あなたの、ソウルとドロップとバインドゾーンの他のカードすべてがこのカードと別名なら、このカードは以下すべてを得る。・【自】：あなたのターンにこのカードがあなたのカードの能力で(R)か手札からソウルに置かれた時、【エネルギーチャージ】(3)し、そのターン中、あなたのヴァンガードのパワー＋5000。,-,Sotaro Komaki,https://cardfight.fandom.com/wiki/Sotaro_Komaki,VGE-DZ-BT14,DZ-BT14/EX18,120,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR16,サイの花屋,（サイノハナヤ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR16&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_262.png,ノーマルユニット,ドラゴンエンパイア,龍が如く,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【永】：あなたのヴァンガードが〈龍が如く〉で、あなたの、ソウルとドロップとバインドゾーンの他のカードすべてがこのカードと別名なら、このカードは以下すべてを得る。・【自】：あなたのターンにこのカードがあなたのカードの能力で(R)か手札からソウルに置かれた時、あなたの山札を上から２枚見て、１枚まで選び、山札の上に置き、残りをそれぞれ、山札の下かソウルに置く。,-,The Florist of Sai,https://cardfight.fandom.com/wiki/The_Florist_of_Sai,VGE-DZ-BT14,DZ-BT14/EX19,220,320,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR17,須藤 純一,（スドウ ジュンイチ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR17&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_263.png,ノーマルユニット,ドラゴンエンパイア,龍が如く/警察,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【起】【(R)】【ターン1回】：【コスト】[【カウンターブラスト】(1)]することで、あなたのドロップから〈警察〉を１枚選び、このユニットと同じ縦列の(R)にコールする。【自】【(R)】：このユニットが〈警察〉をブーストした時、相手のヴァンガードがグレード３以上なら、そのバトル中、このユニットのパワー＋5000。,-,Junichi Sudo,https://cardfight.fandom.com/wiki/Junichi_Sudo,VGE-DZ-BT14,DZ-BT14/EX20,120,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR18,田中 シンジ,（タナカ シンジ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR18&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_264.png,ノーマルユニット,ドラゴンエンパイア,龍が如く/東城会/錦山組,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【自】【(R)】【ターン1回】：このユニットがブーストしたバトル終了時、ブーストされたユニットが「錦山 彰」か「桐生 一馬」を含むなら、このユニットを【スタンド】させる。【自】【(R)/手札】：「桐生 一馬」を含むあなたのヴァンガードがアタックされたバトルのガードステップ開始時、【コスト】[このカードをバインドする]ことで、そのバトル中、そのユニットのパワー＋10000。,-,Shinji Tanaka,https://cardfight.fandom.com/wiki/Shinji_Tanaka,VGE-DZ-BT14,DZ-BT14/EX21,320,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR19,松重,（マツシゲ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR19&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_265.png,ノーマルユニット,ドラゴンエンパイア,龍が如く/東城会/錦山組,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【永】：あなたのヴァンガードが〈龍が如く〉で、あなたの、ソウルとドロップとバインドゾーンの他のカードすべてがこのカードと別名なら、このカードは以下すべてを得る。・【自】：あなたのターンにこのカードがあなたのカードの能力で(R)か手札からソウルに置かれた時、「錦山 彰」を含むあなたのリアガードがいるなら、【カウンターチャージ】(1)。・【起】【ソウル】：【コスト】[このカードをバインドする]ことで、【エネルギーチャージ】(3)。,-,,,,,120,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR20,ユウヤ,（ユウヤ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR20&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_266.png,ノーマルユニット,ドラゴンエンパイア,龍が如く,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【自】【ソウル】：「桐生 一馬」を含むあなたのヴァンガードがアタックされた時、このカードを(G)にコールしてよい。そうしたなら、そのバトル中、このユニットのシールド＋5000。「一輝」を含むあなたのソウルがあるなら、＋5000ではなく＋10000。,-,Yuya,https://cardfight.fandom.com/wiki/Yuya,VGE-DZ-BT14,DZ-BT14/EX24,1480,1780,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR21,澤村 由美,（サワムラ ユミ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR21&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_267.png,ノーマルユニット,ドラゴンエンパイア,龍が如く,グレード 1,パワー 0,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【起】【ソウル】：あなたのヴァンガードが「桐生 一馬」を含み、「錦山 彰」を含むあなたのリアガードがいて、あなたのバインドゾーンすべてがこのカードと別名なら、【コスト】[このカードをバインドする]ことで、１枚引く。,-,Yumi Sawamura,https://cardfight.fandom.com/wiki/Yumi_Sawamura,VGE-DZ-BT14,DZ-BT14/EX25,120,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR22,郷田 仁,（ゴウダ ジン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR22&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_268.png,ノーマルユニット,ドラゴンエンパイア,龍が如く/近江連合,グレード 3,パワー 0,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RGGR,ⓒSEGA,【起】【ソウル】：相手のヴァンガードがグレード３以上で、あなたのバインドゾーンすべてがこのカードと別名なら、【コスト】[【エネルギーブラスト】(3)，このカードをバインドする]ことで、あなたのドロップから「狭山 薫」を含むカードを１枚選び、(R)にコールし、あなたのドロップから「郷田 龍司」を含むカードを１枚選び、ソウルに置く。,-,Jin Goda,https://cardfight.fandom.com/wiki/Jin_Goda,VGE-DZ-BT14,DZ-BT14/EX27,120,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR23,寺田 行雄,（テラダ ユキオ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR23&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_269.png,ノーマルユニット,ドラゴンエンパイア,龍が如く/東城会/近江連合,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RGGR,ⓒSEGA,【起】【ソウル】：あなたのヴァンガードが「桐生 一馬」を含むグレード３以上なら、【コスト】[このカード以外を【ソウルブラスト】(1)]することで、このカードを左後列の(R)にコールする。【永】【(R)】：このユニットと同じ縦列のあなたのユニットが、「桐生 一馬」か「郷田 龍司」を含むなら、このユニットは『ブースト』を得る。,-,Yukio Terada,https://cardfight.fandom.com/wiki/Yukio_Terada,VGE-DZ-BT14,DZ-BT14/EX28,120,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR24,堂島 弥生,（ドウジマ ヤヨイ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR24&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_270.png,ノーマルユニット,ドラゴンエンパイア,龍が如く/東城会,グレード 2,パワー 0,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RGGR,ⓒSEGA,【起】【ソウル】：あなたのヴァンガードが「桐生 一馬」を含むグレード３以上で、あなたのバインドゾーンすべてがこのカードと別名なら、【コスト】[このカードをバインドする]ことで、以下を１つ行う。・「郷田 龍司」を含むあなたのリアガードがいるなら、１枚引く。・あなたのソウルに「アサガオ：大切な場所」があるなら、【コスト】[手札から１枚ソウルに置く]ことで、あなたの山札から「堂島 大吾」を含むカードを１枚まで探し、(R)にコールし、山札をシャッフルする。,-,Yayoi Dojima,https://cardfight.fandom.com/wiki/Yayoi_Dojima,VGE-DZ-BT14,DZ-BT14/EX29,120,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR25,狭山 民代,（サヤマ タミヨ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR25&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_271.png,ノーマルユニット,ドラゴンエンパイア,龍が如く,グレード 1,パワー 0,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【自】：このカードが「堂島の龍　桐生 一馬」の能力でライドデッキからソウルに置かれた時、【コスト】[手札から１枚ソウルに置く]ことで、あなたの山札から「狭山 薫」を含むカードを１枚まで探し、公開して手札に加え、山札をシャッフルする。,-,Tamiyo Sayama,https://cardfight.fandom.com/wiki/Tamiyo_Sayama,VGE-DZ-BT14,DZ-BT14/EX31,180,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR26,アサガオの長女　澤村 遥,（アサガオノチョウジョ　サワムラ ハルカ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR26&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_272.png,ノーマルユニット,ドラゴンエンパイア,龍が如く,グレード 3,パワー 0,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,RGGR,ⓒSEGA,【起】【ソウル】：あなたのヴァンガードが「桐生 一馬」を含むグレード３以上で、あなたのソウルに「アサガオ：大切な場所」があるなら、【コスト】[ライドデッキにしたこのカードをライドデッキに表で置き、手札から１枚ソウルに置く]ことで、あなたの、山札かドロップから「桐生 一馬」を含むカードを１枚まで探し、公開して手札に加える。山札から探したなら、山札をシャッフルする。,-,"Morning Glory Orphanage's Eldest Daughter, Haruka Sawamura","https://cardfight.fandom.com/wiki/Morning_Glory_Orphanage%27s_Eldest_Daughter,_Haruka_Sawamura",VGE-DZ-BT14,DZ-BT14/EX32,180,320,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR27,神田 強,（カンダ ツヨシ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR27&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_273.png,ノーマルユニット,ドラゴンエンパイア,龍が如く/東城会/錦山組,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,RGGR,ⓒSEGA,【起】【ソウル】：あなたのヴァンガードが「桐生 一馬」を含むグレード３以上なら、【コスト】[このカード以外を【ソウルブラスト】(1)]することで、このカードを左後列の(R)にコールする。【自】【左後列の(R)】：このユニットがアタックした時、あなたのヴァンガードがグレード３以上の〈龍が如く〉なら、そのバトル中、このユニットのパワー＋5000。このターンにあなたがペルソナライドしているなら、＋5000ではなく＋15000。,-,Tsuyoshi Kanda,https://cardfight.fandom.com/wiki/Tsuyoshi_Kanda,VGE-DZ-BT14,DZ-BT14/EX33,320,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/RGGR28,ミヤさん,（ミヤサン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/RGGR28&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_274.png,ノーマルユニット,ドラゴンエンパイア,龍が如く,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,RGGR,ⓒSEGA,【永】：あなたのヴァンガードが〈龍が如く〉で、あなたの、ソウルとドロップとバインドゾーンの他のカードすべてがこのカードと別名なら、このカードは以下すべてを得る。・【自】：あなたのターンにこのカードがあなたのカードの能力で(R)か手札からソウルに置かれた時、あなたのドロップからそれぞれ別名の〈龍が如く〉のトリガーカードを３枚まで選び、ソウルに置く。,-,Miya-san,https://cardfight.fandom.com/wiki/Miya-san,VGE-DZ-BT14,DZ-BT14/EX34,180,220,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/SEC01,ユースベルク“龍吼燎騎・幻影”,（ユースベルク“ドラグフォース・アームズ・ファントム”）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/SEC01&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_275.png,ノーマルユニット,ドラゴンエンパイア,ヒューマン/幻影,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SEC,萩谷薫,【ドラグドレス】－【自】【(V)】：このユニットがアタックしたバトル終了時、あなたの手札から「滅龍燎騎」を含むカードを１枚まで選び、【スタンド】でライドし、そのターン中、ドライブ－２。ライドしたなら、そのターン終了時、あなたのソウルから「ユースベルク“龍吼燎騎・幻影”」を１枚選び、【レスト】でライドする。【起】【(V)】【ターン1回】：【コスト】[手札から１枚捨てる]ことで、あなたの山札を上から３枚見て、「滅龍燎騎」を含むカードか、グレード２以下を１枚まで選び、公開し、「滅龍燎騎」を含むなら手札に加え、違うなら(R)にコールする。残りすべてを捨ててよい。捨てなかったなら、それらを山札の下に望む順で置く。【自】【(V)】：あなたのメインフェイズ開始時、そのターン中、あなたは『あなたのヴァンガードがアタックした時、種族に〈ドラゴン〉を含むあなたのドロップ１枚につき、そのバトル中、そのユニットのパワー＋1000。』を得る。,-,"Youthberk ""Drægforce Arms: Fantôme""",https://cardfight.fandom.com/wiki/Youthberk_%22Dr%C3%A6gforce_Arms:_Fant%C3%B4me%22,VGE-DZ-BT14,DZ-BT14/001,49800,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/SEC02,無双の幻真獣 ザルヴァ・ドラグニア,（ムソウノゲンマジュウ ザルヴァ・ドラグニア）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/SEC02&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_276.png,ノーマルユニット,ドラゴンエンパイア,幻真獣,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SEC,萩谷薫,【自】：このユニットが手札から(R)に登場した時、【コスト】[【ソウルブラスト】(1)]することで、あなたの山札を上から７枚見て、「ヴァルガ」を含むユニットカードを１枚まで選び、公開して手札に加え、山札をシャッフルする。【永】：あなたのヴァンガードが「ヴァルガ」を含むグレード３以上なら、このカードは以下すべてを得る。・【永】【(R)】：あなたのターン中、このユニットのパワー＋5000し、このユニットと同じ横列の他のリアガードすべてがこのユニットと別名なら、このユニットは『ブースト』を得て、あなたのカードの効果で退却しない。・【自】【(R)】【ターン1回】：バトルフェイズにあなたのヴァンガードが【スタンド】した時、そのターン中、このユニットのパワー＋5000し、このユニットと同じ横列の他のリアガードすべてがこのユニットと別名で、このファイトであなたが【ディヴァインスキル】を使っているなら、【コスト】[【エネルギーブラスト】(3)]することで、さらにクリティカルを２にする。,-,"Mythisch of Unparalleled, Zalva Dragnia","https://cardfight.fandom.com/wiki/Mythisch_of_Unparalleled,_Zalva_Dragnia",VGE-DZ-BT14,DZ-BT14/003,49800,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/SEC03,魔王竜 ガブエリウス “幻影”,（マオウリュウ ガブエリウス “ファントム”）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/SEC03&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_277.png,ノーマルユニット,ダークステイツ,アビスドラゴン/幻影,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SEC,タカヤマトシアキ,【自】【(V)】：このユニットがアタックした時、【コスト】[【カウンターブラスト】(1)，リアガードを２枚ソウルに置く]ことで、あなたのドロップからグレード３以下を２枚まで選び、それぞれ同じ縦列の(R)にコールし、そのターン終了時、そのコールされたユニットすべてをソウルに置く。【ファントムスキル】－【起】【(V)】【ターン1回】：【コスト】[手札かソウルかドロップから、赫月カードを１枚バインドする]ことで、以下すべてを行う。・そのターン中、あなたは『あなたのバインドゾーンの赫月カードが１枚以上なら、あなたの前列のユニットすべてのパワー＋5000。３枚以上なら、＋5000ではなく＋10000。』を得る。・次の相手のターン終了時まで、次に相手のドライブチェックで【クリティカル】が出た際、そのトリガー効果を1つ選び、無効にする。・次のあなたのターン開始時、そのターン中、あなたは『「ガブエリウス」を含むグレード３以上のあなたのヴァンガードは、直前の相手のターンにあなたが【ファントムスキル】能力で無効にしたトリガー効果を得る。』を得る。,-,"Demonic Lord Dragon, Gabwelius ""Fantôme""","https://cardfight.fandom.com/wiki/Demonic_Lord_Dragon,_Gabwelius_%22Fant%C3%B4me%22",VGE-DZ-BT14,DZ-BT14/005,19800,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/SEC04,零の幻真獣 グリヴァルディ,（ゼロノゲンマジュウ グリヴァルディ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/SEC04&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_278.png,ノーマルユニット,ダークステイツ,幻真獣,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,SEC,DaisukeIzuka,【永】：このカードは《ケテルサンクチュアリ》にも属する。【永】：あなたのヴァンガードが「ブラグドマイヤー」を含むグレード３以上なら、このカードは以下すべてを得る。・【自】【ソウル/ドロップ】：あなたのメインフェイズ開始時、このカードと同名のあなたのリアガードがいないなら、このカードを(R)にコールしてよい。コールしたなら、そのターン終了時、このユニットを山札の下に置く。・【自】【(R)】：あなたのバトルフェイズ開始時、そのターン中、このユニットのパワー＋5000し、あなたのリアガードを１枚選び、そのターン中、『ブースト』を与える。・【自】【(R)】：あなたのヴァンガードがアタックしたバトル終了時、このファイトであなたが「ブラグドマイヤー」を含むグレード３以上の【ディヴァインスキル】を使っていて、このバトルフェイズにあなたのリアガードが【スタンド】していないなら、【コスト】[【エネルギーブラスト】(3)]することで、このユニットと同じ縦列のあなたのリアガードすべてを【スタンド】させる。,-,"Mythisch of Zero, Grivardhy","https://cardfight.fandom.com/wiki/Mythisch_of_Zero,_Grivardhy",VGE-DZ-BT14,DZ-BT14/007,39800,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/SEC05,幻真獣機神 “月天巨星”アングボルド,（ゲンマジュウキシン “ゲッテンキョセイ”アングボルド）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/SEC05&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_279.png,ノーマルユニット,ブラントゲート,幻真獣,グレード 3,パワー 28000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SEC,中村エイト,【永】：このカードは、ライドできず、(R)にコールできない。【起】【手札】：あなたのオーダーゾーンに「月の門」があるなら、【コスト】[【ソウルブラスト】(1)，このカードを公開する]ことで、あなたのオーダーゾーンからこのカードと別名の「幻真獣」を含むカードを１枚選び、手札に加える。加えたなら、このカードをオーダーゾーンに置く。【自】【オーダーゾーン】：「ヴェイズルーグ」を含むあなたのヴァンガードがアタックした時、このバトルで「幻真獣」を含むあなたのユニットが山札に置かれていないなら、【コスト】[「ロズトニル」、「ガルズオルムス」、「へルグヴァール」を含むユニットカードをそれぞれ１枚ずつ、(R)から１枚以上とドロップから２枚まで、合計３枚山札の下に望む順で置く]ことで、そのターン中、このカードの【永】能力を無効にする。【自】【(R)】：各ターン終了時、このユニットを退却させる。,-,"Mythisch Machine Deity, ""Mondgestirn"" Angrbold","https://cardfight.fandom.com/wiki/Mythisch_Machine_Deity,_%22Mondgestirn%22_Angrbold",VGE-DZ-BT14,DZ-BT14/009,17800,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/SEC06,裁秤大隊指揮官 アルグリーヴラ “幻影”,（ライヴレイト・コマンダー アルグリーヴラ “ファントム”）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/SEC06&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_280.png,ノーマルユニット,ブラントゲート,スペースドラゴン/幻影,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SEC,ナブランジャ,【起】【(V)】【ターン1回】：【コスト】[手札からプロダクトカードを１枚以上、３枚まで公開する]ことで、このコストで公開されたカードすべてをオーダーゾーンに置き、１枚引く。２枚以上置いたなら、そのターン中、このユニットのパワー＋5000。【起】【(V)】【ターン1回】：【コスト】[【カウンターブラスト】(1)，【ソウルブラスト】(1)]することで、あなたのオーダーゾーンから、「裁秤」を含むそれぞれ別名のプロダクトを、相手のヴァンガードのグレードと同じ枚数まで選び、稼働させる。【ファントムスキル】－【起】【(V)】【ターン1回】：【コスト】[手札かソウルかドロップから、赫月カードを１枚バインドする]ことで、過充填能力を持つそれぞれ別名のあなたのリアガードを、相手のヴァンガードのグレードと同じ枚数まで選び、そのターン中、パワー＋5000。３枚以上選んだなら、そのターン中、このユニットのドライブ＋１。,-,"Leibrecht Commander, Aelquilibra ""Fantôme""","https://cardfight.fandom.com/wiki/Leibrecht_Commander,_Aelquilibra_%22Fant%C3%B4me%22",VGE-DZ-BT14,DZ-BT14/010,24800,,true
ブースターパック 【DZ-BT14】「赫月ノ使者」 2026/04/10(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ,294,DZ-BT14/SEC07,Bel-Fiore マイア,（ベル-フィオーレ マイア）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT14/SEC07&expansion=294&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_281.png,ノーマルユニット,ケテルサンクチュアリ,ヒューマン,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,SEC,イコール,【永】【(V)】：「Bel-Fiore」を含むあなたのリアガードすべては相手のカードの効果で選べず、あなたのターン中、「Bel-Fiore」を含むあなたの前列のユニットすべてのパワー＋5000。【起】【(V)】【ターン1回】：【コスト】[【カウンターブラスト】(1)]することで、エンゲージされているそれぞれ別名のあなたのカードを、相手のヴァンガードのグレードと同じ枚数まで選び、(R)にコールする。このターンにあなたがペルソナライドしているなら、そのターン中、このユニットのクリティカル＋１。【自】【(V)】【ターン1回】：このユニットがアタックされた時、【コスト】[【ソウルブラスト】(1)]することで、「Bel-Fiore」を含むあなたのリアガードを望む枚数選び、(G)に移動させる。,-,"Bel-Fiore, Maia","https://cardfight.fandom.com/wiki/Bel-Fiore,_Maia",VGE-DZ-BT14,DZ-BT14/013,49800,,false
