expansion,expansion_id,cardno,name,ruby,card_url,image_url,type,nation,race,grade,power,critical,shield,skill,gift,regulation,rarity,illustrator,effect,flavor
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/106,樹角獣 ローテ,（ジュカクジュウ ローテ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/106&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_106.png,ノーマルユニット,ストイケイア,ハイビースト,グレード 0,パワー 6000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,かわすみ,【自】：このユニットがライドされた時、あなたが後攻なら、１枚引く。,溢れ出す気持ち。憧れキラキラ輝いて。
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/107,スプライトリィ・ジャンパー アフティール,（スプライトリィ・ジャンパー アフティール）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/107&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_107.png,ノーマルユニット,リリカルモナステリオ,エルフ,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,C,なないち雲丹,【自】【(R)】：このユニットがヴァンガードにアタックした時、【コスト】[【カウンターブラスト】(1)]することで、相手の前列のリアガードを１枚選び、(G)に移動させる。,もう一歩！前に飛び出してこ～！
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/108,嬉しいお誘い イメール,（ウレシイオサソイ イメール）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/108&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_108.png,ノーマルユニット,リリカルモナステリオ,ヒューマン,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,C,ぱとり,【自】【ドロップ】：バトルフェイズ以外にあなたのオーダーゾーンにカードが置かれた時、このカードと同名のあなたのユニットがいないなら、【コスト】[【エネルギーブラスト】(4)]することで、このカードを(R)にコールする。,誰かに必要とされる事。その喜びを噛みしめて。
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/109,カムアラウンド ラプオレ,（カムアラウンド ラプオレ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/109&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_109.png,ノーマルユニット,リリカルモナステリオ,ワービースト,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,C,雛瀬ちよこ,【自】：このユニットが(G)に置かれた時、このターンにあなたのダメージゾーンにカードが置かれているなら、【コスト】[【ソウルブラスト】(1)]することで、そのバトル中、このユニットのシールド＋10000。,簡単には挫けない。もっとずっと、上を目指すから。
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/110,Swing on A Swing ルナール,（スウィング・オン・ア・スウィング ルナール）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/110&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_110.png,ノーマルユニット,リリカルモナステリオ,ワービースト,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,C,柚希きひろ,【自】【(R)】【ターン1回】：このユニットのアタックがヒットした時、【コスト】[【ソウルブラスト】(1)]することで、あなたのユニットを１枚選び、そのターン中、パワー＋10000。,舞台からダイブするのって、絶対たのしーよねっ！
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/111,ヒップホップストリーマー セーリル,（ヒップホップストリーマー セーリル）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/111&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_111.png,ノーマルユニット,リリカルモナステリオ,ドラゴロイド,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,C,朱宮あずず,【自】：このユニットが手札から(G)に置かれた時、【コスト】[【カウンターブラスト】(1)]することで、あなたのドロップから【超】以外のトリガーユニットを１枚選び、(G)にコールする。,自主練中で～す♪誰か一緒に踊らない？
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/112,片隅で咲く笑顔 ルクフィー,（カタスミデサクエガオ ルクフィー）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/112&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_112.png,ノーマルユニット,リリカルモナステリオ,エルフ,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,むらき,【自】：このユニットが手札から(R)に登場した時、あなたのヴァンガードがグレード３以上なら、あなたのドロップから守護者を持たないノーマルユニットを１枚まで選び、山札の下に置く。選んだなら、そのターン中、このユニットのパワー＋2000。,野に咲く花は、少女に笑顔を与えている。
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/113,貼ってあげるね ケアリア,（ハッテアゲルネ ケアリア）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/113&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_113.png,ノーマルユニット,リリカルモナステリオ,ヒューマン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,つるぎ輝,【起】【(R)】：あなたのヴァンガードが「カイリ」を含むグレード３以上なら、【コスト】[このユニットをソウルに置く]ことで、あなたのヴァンガードを１枚選び、そのターン中、パワー＋5000。,大丈夫？一枚で足りるよね？
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/114,静かに勉強しよ エストリーエ,（ビー・サイレント エストリーエ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/114&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_114.png,ノーマルユニット,リリカルモナステリオ,デーモン,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,C,神威なつき,【自】【(R)】【ターン1回】：相手のバトルフェイズに、相手のリアガードが【スタンド】した時、【コスト】[【カウンターブラスト】(1)，【ソウルブラスト】(1)]することで、そのターン中、そのユニットのパワー－5000。,自習時間は静かにね。勝手に席を立っても駄目よ。
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/DSR01,月の門番 ヴェイズルーグ,（ツキノモンバン ヴェイズルーグ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/DSR01&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_115.png,ノーマルユニット,ブラントゲート,ムーンキーパー,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,DSR,Character Design ©2021-2025 CLAMP・ST,【起】【(V)】【ターン1回】：【コスト】[【ソウルブラスト】(2)]することで、あなたのオーダーゾーンから「月の門」を１枚選び、それが元々持つ【起】能力を１つ選び、コストを払わずに発動させる。【自】【(V)】：このユニットがアタックした時、【コスト】[【カウンターブラスト】(1)]することで、あなたのオーダーゾーンから「幻真獣」を含むユニットカードを２枚まで選び、それぞれ同じ縦列の(R)にコールし、そのターン中、あなたの前列のユニットすべてのパワー＋5000。【自】【(V)】：「幻真獣」を含むあなたのユニットが(G)に置かれた時、【コスト】[ドロップから「幻真獣」を含むカードを１枚山札の下に置く]ことで、そのバトル中、そのユニットのシールド＋5000。,-
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX01,クライングハート 高松 燈,（クライングハート タカマツ トモリ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX01&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_116.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,EXRRR,©BanG Dream! Project,【自】：このユニットが(V)に登場した時、あなたの、山札かドロップか表のダメージゾーンから、あなたのバインドゾーンに同名のカードがない〈MyGO!!!!!〉のユニットカードを１枚まで探し、バインドし、山札から探したなら、山札をシャッフルする。ダメージゾーンからバインドしたなら、あなたの山札を上から１枚ダメージゾーンに置く。【永】【(V)】：あなたのバインドゾーンに「イノセントクライ 高松 燈」が１枚なら、このユニットはそのカードが持つ【起】能力すべてを得て、相手のヴァンガードがグレード３以上なら、『【自】【(V)】：あなたのバトルフェイズ開始時、あなたのバインドゾーンに、「千早 愛音」、「要 楽奈」、「長崎 そよ」、「椎名 立希」を含むユニットカードがそれぞれあるなら、そのターン中、このユニットのパワー＋5000。』を得る。,……星、一緒に見る？
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX02,“誰の手も離さない” 高松 燈,（“ダレノテモハナサナイ” タカマツ トモリ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX02&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_117.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,EXC,©BanG Dream! Project,【自】：このユニットが「木漏れ日の追想 高松 燈」からライドして登場した時、あなたの山札から〈MyGO!!!!!〉の楽曲カードを１枚まで探し、公開して手札に加え、山札をシャッフルする。,-
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX03,木漏れ日の追想 高松 燈,（コモレビノツイソウ タカマツ トモリ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX03&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_118.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,EXC,©BanG Dream! Project,【自】：このユニットが「言葉の始まり 高松 燈」からライドして登場した時、あなたの、山札か手札から「イノセントクライ 高松 燈」を１枚までと、あなたの山札から〈MyGO!!!!!〉の楽曲カードを１枚まで探し、公開し、その公開された中から「イノセントクライ 高松 燈」を１枚選び、バインドし、バインドしたなら、公開された残りを手札に加える。山札をシャッフルする。手札からバインドしたなら、１枚引く。,……祥ちゃん、言ってたから。人間になりたいって
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX04,言葉の始まり 高松 燈,（コトバノハジマリ タカマツ トモリ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX04&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_119.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 0,パワー 6000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,EXC,©BanG Dream! Project,【自】：このユニットがライドされた時、あなたが後攻なら、１枚引く。,あ、ありがとう
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX05,目立ちたがりのムードメーカー 千早 愛音,（メダチタガリノムードメーカー チハヤ アノン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX05&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_120.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,EXRRR,©BanG Dream! Project,【自】：このユニットが(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から５枚見て、あなたのヴァンガードのグレード以下の〈MyGO!!!!!〉を１枚まで選び、公開して手札に加え、山札をシャッフルする。【自】【右前列の(R)】【ターン1回】：このユニットがアタックしたバトル終了時、【コスト】[このユニットをバインドするかバインドゾーンからこのユニットと別名の「千早 愛音」を含むカードを１枚ドロップに置く]ことで、１枚引く。,まかせて!!……私、中学３年間……クラスでアンカーだったから!!
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX06,息ができる場所 要 楽奈,（イキガデキルバショ カナメ ラーナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX06&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_121.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,EXRRR,©BanG Dream! Project,【自】【左前列の(R)】：このユニットがアタックした時、あなたのバインドゾーンにこのユニットと別名の「要 楽奈」を含むカードがあるなら、そのターン中、このユニットのパワー＋5000してよい。そうしたなら、そのターン終了時、このユニットをバインドする。【自】【左前列の(R)】：このユニットがあなたの楽曲の能力で【スタンド】した時、相手のヴァンガードがグレード３以上なら、そのターン中、このユニットがアタックしたバトルではドライブチェックを行い、このターンにあなたがペルソナライドしているなら、【コスト】[手札から１枚捨て、バインドゾーンからこのユニットと別名の「要 楽奈」を含むカードを１枚ドロップに置く]ことで、そのターン中、このユニットのドライブ＋１。,おもしれー女の子。
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX07,飾り気のない本心 長崎 そよ,（カザリケノナイホンシン ナガサキ ソヨ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX07&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_122.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,EXRRR,©BanG Dream! Project,【自】：このユニットが(R)に登場した時、【コスト】[手札から〈MyGO!!!!!〉を１枚バインドする]ことで、１枚引き、あなたのユニットを１枚選び、そのターン中、パワー＋5000。【自】【右後列の(R)】【ターン1回】：このユニットが〈MyGO!!!!!〉をブーストした時、【コスト】[【ソウルブラスト】(1)]することで、そのバトル中、相手は手札から(G)にコールする際、２枚以上同時にコールしない限りコールできない。そのターン終了時、あなたのバインドゾーンからこのユニットと別名の「長崎 そよ」を含むカードを１枚まで選び、ドロップに置く。選ばなかったなら、このユニットをバインドする。,私たち、見たいものしか見てなかったのかな。
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX08,ドライな情熱家 椎名 立希,（ドライナジョウネツカ シイナ タキ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX08&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_123.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,EXRRR,©BanG Dream! Project,【自】：このユニットが(R)に登場した時、あなたの、ドロップか表のダメージゾーンから〈MyGO!!!!!〉の楽曲カードを１枚まで選び、ソウルに置き、ダメージゾーンから置いたなら、あなたの山札を上から１枚ダメージゾーンに置く。【自】【手札/(R)】：「高松 燈」を含むあなたのユニットがアタックされたバトルのガードステップ開始時、【コスト】[このカードをバインドする]ことで、アタックされているユニットを１枚選び、そのバトル中、パワー＋10000。さらに【コスト】[バインドゾーンからこのユニットと別名の「椎名 立希」を含むカードを１枚ドロップに置く]ことで、さらにパワー＋5000。（ガーディアンのコールやインターセプトする直前にできる）,もっと気合い入れて。私たち、MyGO!!!!!なんだから。
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX09,イノセントクライ 高松 燈,（イノセントクライ タカマツ トモリ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX09&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_124.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,EXC,©BanG Dream! Project,【起】【(V)】【ターン1回】：【コスト】[【ソウルブラスト】(1)]することで、あなたのバインドゾーンから〈MyGO!!!!!〉のユニットカードを１枚まで選び、(R)にコールする。相手のヴァンガードがグレード３以上なら、１枚ではなくそれぞれ別名を２枚まで選ぶ。【起】【(V)】：このターンにオーダーがプレイされていないなら、【コスト】[【カウンターブラスト】(1)]することで、あなたの、山札かドロップから〈MyGO!!!!!〉の楽曲を１枚まで探してプレイし、山札から探したら、山札をシャッフルする。,……迷子でもいい 迷子でも進め!!
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX10,逃げずに進んだ先の景色 千早 愛音,（ニゲズニススンダサキノケシキ チハヤ アノン）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX10&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_125.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,EXC,©BanG Dream! Project,【自】：このユニットが(R)に登場した時、【コスト】[【カウンターブラスト】(1)]することで、あなたの山札を上から５枚見て、〈MyGO!!!!!〉のユニットカードを１枚まで選び、(R)にコールし、山札をシャッフルする。【自】【右前列の(R)】：このユニットがアタックしたバトル終了時、【コスト】[このユニットをバインドする]ことで、１枚引く。,It's my goだよ！ It's my go！ やば、大発見じゃん！
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX11,見つけた居場所 要 楽奈,（ミツケタイバショ カナメ ラーナ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX11&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_126.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,EXC,©BanG Dream! Project,【自】【左前列の(R)】：このユニットがアタックした時、そのターン中、このユニットのパワー＋5000してよい。そうしたら、そのターン終了時、このユニットをバインドする。【自】【(R)】：このユニットがあなたの楽曲の能力で【スタンド】した時、相手のヴァンガードがグレード３以上なら、そのターン中、このユニットがアタックしたバトルでは、このユニットはドライブチェックを行う。,居場所って、また誰かが作るんだって
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX12,素顔のままの自分で 長崎 そよ,（スガオノママノジブンデ ナガサキ ソヨ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX12&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_127.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,EXC,©BanG Dream! Project,【自】：このユニットが(R)に登場した時、あなたのユニットを１枚選び、そのターン中、パワー＋5000。【自】【(R)】：このユニットが〈MyGO!!!!!〉をブーストした時、【コスト】[【ソウルブラスト】(1)]することで、そのバトル中、相手は手札から(G)にコールする際、２枚以上同時にコールしない限りコールできない。そのターン終了時、このユニットをバインドする。,離さないでくれて、ありがとう
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX13,過保護な一匹狼 椎名 立希,（カホゴナイッピキオオカミ シイナ タキ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX13&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_128.png,ノーマルユニット,BanG Dream!,MyGO!!!!!,グレード 1,パワー 8000,クリティカル 1,シールド 5000,ブースト,-,スタンダード,EXC,©BanG Dream! Project,【自】：このユニットが(R)に登場した時、【コスト】[【ソウルブラスト】(1)]することで、あなたの山札を上から３枚見て、〈MyGO!!!!!〉の楽曲を１枚まで選び、公開して手札に加え、山札をシャッフルする。【自】【手札/(R)】：「高松 燈」を含むあなたのユニットがアタックされたバトルのガードステップ開始時、【コスト】[このカードをバインドする]ことで、アタックされているユニットを１枚選び、そのバトル中、パワー＋10000。（ガーディアンのコールやインターセプトする直前にできる）,燈、愛音、楽奈、そよ……何でもない
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX14,かけがえのない思い出,（カケガエノナイオモイデ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX14&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_129.png,ノーマルユニット,BanG Dream!,-,グレード 1,パワー 6000,クリティカル 1,シールド 0,ブースト,-,スタンダード,EXC,©BanG Dream! Project,【永】：守護者（守護者を持つカードはデッキに合計４枚まで入れられる）【自】：このユニットが(G)に置かれた時、あなたのユニットを１枚選び、そのバトル中、ヒットされない。あなたの手札が２枚以上なら、手札から１枚選び、捨てる。,-
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX15,気高きオブリビオニス,（ケダカキオブリビオニス）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX15&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_130.png,ノーマルユニット,BanG Dream!,Ave Mujica,グレード 3,パワー 13000,クリティカル 1,シールド -,ツインドライブ、ペルソナライド,-,スタンダード,EXRRR,©BanG Dream! Project,【起】【(V)】：このターンにオーダーがプレイされていないなら、【コスト】[【カウンターブラスト】(1)]することで、あなたの、山札かドロップから〈Ave Mujica〉の楽曲カードを１枚まで探し、プレイし、山札から探したなら、山札をシャッフルする。【自】【(V)】：グレード３以下のあなたの〈Ave Mujica〉のリアガードが、アタックかブーストしたバトル終了時、そのユニットを呪縛する。（この効果は強制）【自】【(V)】【ターン1回】：このユニットがアタックした時、このターンにあなたが〈Ave Mujica〉の楽曲オーダーをプレイしているなら、あなたの呪縛カードすべてを解呪する。,オブリビオニス。我、忘却を恐れるなかれ
ブースターパック 【DZ-BT08】「零騎転生」 2025/04/11(金) 発売 収録国家：ドラゴンエンパイア、ダークステイツ、ブラントゲート、ケテルサンクチュアリ、ストイケイア、リリカルモナステリオ BanG Dream!（特別収録）,277,DZ-BT08/EX16,背負う覚悟 豊川 祥子,（セオウカクゴ トガワ サキコ）,https://cf-vanguard.com/cardlist/?cardno=DZ-BT08/EX16&expansion=277&view=image,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT08/dzbt08_131.png,ノーマルユニット,BanG Dream!,Ave Mujica,グレード 2,パワー 10000,クリティカル 1,シールド 5000,インターセプト,-,スタンダード,EXC,©BanG Dream! Project,【自】：このユニットが「気高きオブリビオニス」にライドされた時、あなたの山札を上から７枚見て、〈Ave Mujica〉を１枚まで選び、公開して手札に加え、山札をシャッフルする。,初音、帰りますわよ！
